index,class,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
0,BH,40580.4,11.41,1457.845,2010-01-27T01:02:52,1.7710400000000003e-06,0.9936,7.6,,,,,,,,,,,,2.3665000000000002e-07,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.1418,1.0,-1.0,0.208,-1.0,,,,,,,,,,,,,,,,,,,,
1,BH,75682.2,11.41,1457.845,2010-01-29T14:46:35,1.7710400000000003e-06,0.9936,7.6,,,,,,,,,,,,1.2761e-07,0.0,0.0,0.9981,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.0806,1.0,-1.0,0.158,-1.0,,,,,,,,,,,,,,,,,,,,
2,BH,171955.9,11.41,1457.845,2012-01-18T14:26:38,1.7710400000000003e-06,0.9936,7.6,,,,,,,,,14.984032824974769,16.22725667481188,15.491874463916801,2.0816e-07,1.3266e-08,1.0466000000000001e-07,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2342,-0.2542,-1.0,-0.7014,-1.0,,,,,,,,,,,,,,,,,,,,
3,BH,75554.3,11.41,1457.845,2012-01-26T22:21:59,1.7710400000000003e-06,0.9936,7.6,0.00087085,0.00042745,0.00049815,7.69775e-05,0.41175,0.4595,0.47525,1.5,14.484351306292368,14.683023760678452,14.575575756230489,2.4518e-06,1.3104600000000002e-06,1.89286e-06,-0.075,-0.3111,-0.2386,,,,,,,,,,,,,,,,,0.1081,-0.2655,-0.1418,-0.4753,-0.0856,-0.3816,,,,,,,,,,,,,,,,,,,,
4,BH,184208.0,11.41,1457.845,2012-01-31T15:24:33,1.7710400000000003e-06,0.9936,7.6,0.0005605,0.000501825,0.00051915,1.618525e-05,0.754,0.7197499999999999,0.1805,0.0,14.447118946597636,14.558540531082206,14.4987010514614,1.6800200000000001e-06,1.1612200000000001e-06,1.42654e-06,-0.05,-0.3335,-0.2873,14.22900079483606,2.533,19.96,2.775e-06,0.756,14.389765824665611,14.328271911760442,14.518557371497694,0.4378,3.218e-09,1.263e-05,2.407,14.24603413413484,2.392,6.358,0.767,0.0656,-0.1668,-0.2317,-0.4316,-0.198,-0.3729,14.186819467413988,14.27711938931306,2.874,2.24,28.86,11.96,3.634e-06,2.139e-06,8.082e-06,2.004e-05,14.31821623353212,14.200797343699476,3.237,1.806,12.24,1.036,0.4966,0.3847,1.475,
5,BH,158013.8,11.41,1457.845,2012-02-03T10:00:00,1.7710400000000003e-06,0.9936,7.6,0.0006127,0.000518575,0.00052645,1.0710499999999999e-05,0.131,0.151,0.185,0.0,14.031675854803122,14.395514743994136,14.176212878538136,1.78082e-06,1.17936e-06,1.4831999999999998e-06,-0.2199,-0.386,-0.1811,14.270025714300445,2.961,25.79,3.587e-06,1.362,14.323855319643794,14.282912275072981,14.382894769497621,0.4309,2.088e-06,1.486e-05,1.214,14.281249265260335,1.526,10.5,0.987,-0.0993,-0.3417,-0.2755,-0.4928,-0.0831,-0.2742,14.221559316428767,14.318125877871353,3.325,2.639,36.61,16.44,4.872e-06,2.678e-06,1.118e-05,2.009e-05,14.354381261757306,14.233364113689733,1.926,1.22,18.19,3.924,0.4649,0.3967,2.067,
6,BH,160215.7,11.41,1457.845,2012-01-21T08:54:47,1.7710400000000003e-06,0.9936,7.6,0.0001053,5.728e-05,6.081e-05,4.782e-06,0.544,0.259,0.536,1.0,14.104005402019881,15.220198818159696,14.376052677174041,2.76736e-07,4.81736e-08,1.58748e-07,-0.1886,-0.9994,-0.7545,,,,,,,,,,,,,,,,,0.2255,-0.8801,-0.6502,-1.0,-0.5278,-0.9213,,,,,,,,,,,,,,,,,,,,
7,BH,119479.4,11.41,1457.845,2012-04-04T03:00:56,1.7710400000000003e-06,0.9936,7.6,,,,,,,,,15.618749505533847,16.69924152324571,16.053547734986928,4.05196e-07,2.9135999999999997e-08,2.1238000000000003e-07,0.9994,-0.9806,-0.9994,,,,,,,,,,,,,,,,,1.0,0.2804,-0.2692,-1.0,-0.7189,-1.0,,,,,,,,,,,,,,,,,,,,
0,BH,36978.6,3.88,68.84056,2001-06-14T10:51:54,7.636749999999999e-07,0.69275,4.5,0.0004549666666666666,0.0002728333333333333,0.0003383,5.741e-05,0.7466666666666667,0.7326666666666667,0.49066666666666664,0.3333333333333333,14.835903036886172,15.21808672878811,14.982390767329662,8.8662e-07,3.8894000000000004e-07,6.430400000000001e-07,-0.3186,-0.5809,-0.2936,,,,,,,,,,,,,,,,,0.0331,-0.6602,-0.2967,-0.8214,-0.0418,-0.5228,,,,,,,,,,,,,,,,,,,,
0,BH,40580.4,2.6,20.4437,2010-01-27T01:02:52,8.190333333333333e-08,0.28933333333333333,1.3333333333333333,,,,,,,,,15.18696639384209,inf,inf,2.40614e-07,0.0,0.0,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.1131,1.0,-0.0106,0.253,-1.0,,,,,,,,,,,,,,,,,,,,
1,BH,75682.2,2.6,20.4437,2010-01-29T14:46:35,8.190333333333333e-08,0.28933333333333333,1.3333333333333333,,,,,,,,,15.23509492477018,inf,inf,1.6026600000000001e-07,0.0,0.0,0.3223,-0.1449,-0.3398,,,,,,,,,,,,,,,,,1.0,-0.268,0.4416,-0.8688,0.2305,-1.0,,,,,,,,,,,,,,,,,,,,
2,BH,171955.9,2.6,20.4437,2012-01-18T14:26:38,8.190333333333333e-08,0.28933333333333333,1.3333333333333333,,,,,,,,,14.921211243935705,15.390192230671298,15.114412643810343,1.50054e-07,1.8658e-08,4.194e-08,0.9994,0.9994,0.6871,,,,,,,,,,,,,,,,,1.0,0.6752,1.0,0.7089,1.0,-0.2842,,,,,,,,,,,,,,,,,,,,
